"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","ACS-Max-Size-Of-RSVP-Log-File","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Max-Size-Of-RSVP-Log-File,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Logo","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Logo,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Routing-Table-Type","7/11/2011 2:54:54 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Routing-Table-Type,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-CTP","7/11/2011 2:55:08 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Foreign-Forest-Recipient-Admin-USG-Sid","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Foreign-Forest-Recipient-Admin-USG-Sid,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Mailbox-Flags","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Mailbox-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Max-Token-Bucket-Per-Flow","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Max-Token-Bucket-Per-Flow,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Send-Advertised-Domain","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Send-Advertised-Domain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Logon-Count","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Logon-Count,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Class-GUID","7/11/2011 2:54:22 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Class-GUID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Foreign-Forest-Server-Admin-USG-Sid","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Foreign-Forest-Server-Admin-USG-Sid,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Send-Badmail-To","7/11/2011 2:54:54 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Smtp-Send-Badmail-To,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Mobile-Mailbox-Policy","6/30/2014 11:23:39 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Mailbox-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Max-Token-Rate-Per-Flow","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Max-Token-Rate-Per-Flow,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Logon-Hours","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Logon-Hours,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Send-Binding-IP-Address","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Send-Binding-IP-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Frame-Hint","7/11/2011 2:54:22 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Frame-Hint,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Mailbox-Policy-BL","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Mailbox-Policy-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Foreign-Group-SID","6/30/2014 11:26:40 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Foreign-Group-SID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Logon-Workstation","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Logon-Workstation,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Maximum-SDU-Size","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Maximum-SDU-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Send-Connection-Timeout","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Send-Connection-Timeout,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Property-Schema","7/11/2011 2:54:23 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Property-Schema,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Mailbox-Policy-Link","6/30/2014 11:23:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Mailbox-Policy-Link,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-SMTP-Send-Connector-FQDN","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-SMTP-Send-Connector-FQDN,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Lost-And-Found","11/9/2005 3:42:38 PM","5/19/2021 4:18:33 PM","CN=Lost-And-Found,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Minimum-Delay-Variation","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Minimum-Delay-Variation,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Mobile-Mailbox-Settings","6/30/2014 11:26:42 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Mailbox-Settings,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Send-Enabled","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Send-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Provider-GUID","7/11/2011 2:54:23 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Provider-GUID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","LSA-Creation-Time","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=LSA-Creation-Time,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Public-Folder-Tree-Container","7/11/2011 2:55:06 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Public-Folder-Tree-Container,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Calendar-Age-Filter","6/30/2014 11:24:52 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Calendar-Age-Filter,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-SMTP-Send-Externally-Secured-As","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-SMTP-Send-Externally-Secured-As,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Minimum-Latency","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Minimum-Latency,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Provider-Name","7/11/2011 2:54:23 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Provider-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Calendar-Days","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Calendar-Days,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","LSA-Modified-Count","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=LSA-Modified-Count,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Smtp-Send-Flags","6/30/2014 11:23:33 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Smtp-Send-Flags,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Public-MDB","7/11/2011 2:55:10 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Public-MDB,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Forest-Mode-Flag","10/23/2019 3:45:58 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Forest-Mode-Flag,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Device-Password-Failed-Attempts","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Device-Password-Failed-Attempts,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Require-CMS-Authentication","7/11/2011 2:54:23 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Require-CMS-Authentication,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MacAddress","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=MacAddress,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Minimum-Policed-Size","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Minimum-Policed-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Public-MDB-Policy","7/11/2011 2:55:13 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Public-MDB-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Form-Data","7/11/2011 2:53:46 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Form-Data,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Email-Age-Filter","6/30/2014 11:24:52 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Email-Age-Filter,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CTP-Snapin-GUID","7/11/2011 2:54:23 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-CTP-Snapin-GUID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Machine-Architecture","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Machine-Architecture,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Non-Reserved-Max-SDU-Size","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Non-Reserved-Max-SDU-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Purported-Search-UI","7/11/2011 2:54:44 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Purported-Search-UI,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Forwarding-Address","7/11/2011 2:53:46 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Forwarding-Address,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Email-Body-Truncation-Size","6/30/2014 11:24:52 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Email-Body-Truncation-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-CU","6/30/2014 11:24:54 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-CU,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Machine-Password-Change-Interval","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Machine-Password-Change-Interval,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Non-Reserved-Min-Policed-Size","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Non-Reserved-Min-Policed-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Push-Notifications-App","10/23/2019 3:47:15 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Push-Notifications-App,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Disable-Live-Id-On-Remove","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Disable-Live-Id-On-Remove,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Email-Days","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Email-Days,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Current-Server-Roles","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Current-Server-Roles,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Machine-Role","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Machine-Role,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Non-Reserved-Peak-Rate","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Non-Reserved-Peak-Rate,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Push-Notifications-Throttling-Policy-State-Ex","10/23/2019 3:47:10 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Push-Notifications-Throttling-Policy-State-Ex,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Federated-Tenant-Source-Attribute","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Federated-Tenant-Source-Attribute,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Email-HTML-Body-Truncation-Size","6/30/2014 11:24:52 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Email-HTML-Body-Truncation-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Custom-Attributes","7/11/2011 2:53:53 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Custom-Attributes,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Secondary-KrbTgt-Number","11/20/2012 2:21:06 PM","5/19/2021 4:18:35 PM","CN=ms-DS-Secondary-KrbTgt-Number,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Machine-Wide-Policy","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Machine-Wide-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Non-Reserved-Token-Size","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Non-Reserved-Token-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Push-Notifications-Virtual-Directory","10/23/2019 3:47:10 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Push-Notifications-Virtual-Directory,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Last-Sync-Run","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Last-Sync-Run,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Security-Group-Extra-Classes","11/9/2005 3:42:33 PM","5/19/2021 4:18:33 PM","CN=ms-DS-Security-Group-Extra-Classes,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Max-Inactivity-Time-Device-Lock","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Max-Inactivity-Time-Device-Lock,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Custom-Proxy-Addresses","7/11/2011 2:54:01 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Custom-Proxy-Addresses,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","Mail-Recipient","11/9/2005 3:42:38 PM","5/19/2021 4:18:36 PM","CN=Mail-Recipient,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Non-Reserved-Tx-Limit","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Non-Reserved-Tx-Limit,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Service-Allowed-NTLM-Network-Authentication","5/28/2019 8:07:43 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Service-Allowed-NTLM-Network-Authentication,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Query-Base-DN","7/11/2011 2:54:06 PM","5/19/2021 4:18:35 PM","CN=ms-Exch-Query-Base-DN,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Password-File-Path","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Password-File-Path,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Min-Device-Password-Complex-Characters","6/30/2014 11:24:52 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Min-Device-Password-Complex-Characters,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Customer-Expectation-Critical","10/23/2019 3:46:01 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Customer-Expectation-Critical,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Managed-By","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Managed-By,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Non-Reserved-Tx-Size","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Non-Reserved-Tx-Size,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Service-Allowed-To-Authenticate-From","5/28/2019 8:07:12 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Service-Allowed-To-Authenticate-From,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Query-Filter","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Query-Filter,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Provisioning-Domain","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Provisioning-Domain,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Min-Device-Password-Length","6/30/2014 11:23:32 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Min-Device-Password-Length,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-DS-Service-Allowed-To-Authenticate-To","5/28/2019 8:07:12 AM","5/19/2021 4:18:36 PM","CN=ms-DS-Service-Allowed-To-Authenticate-To,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Customer-Expectation-Overloaded","10/23/2019 3:46:01 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Customer-Expectation-Overloaded,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Managed-Objects","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Managed-Objects,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Permission-Bits","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Permission-Bits,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Query-Filter-Metadata","6/30/2014 11:24:41 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Query-Filter-Metadata,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-OTA-Notification-Mail-Insert","6/30/2014 11:27:19 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-OTA-Notification-Mail-Insert,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Reset-Password-On-Next-Logon","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Reset-Password-On-Next-Logon,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Customer-Expectation-Underloaded","10/23/2019 3:46:01 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Customer-Expectation-Underloaded,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Manager","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Manager,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ACS-Policy","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=ACS-Policy,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Queuing-MDB","7/11/2011 2:54:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Queuing-MDB,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-OTA-Notification-Mail-Insert-2","6/30/2014 11:27:35 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-OTA-Notification-Mail-Insert-2,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Schedule","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Schedule,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Customer-Feedback-Enabled","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Customer-Feedback-Enabled,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","MAPI-ID","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=MAPI-ID,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Policy-Name","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Policy-Name,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Source-Active-Directory-Schema-Version","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Source-Active-Directory-Schema-Version,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-OTA-Update-Mode","6/30/2014 11:26:01 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-OTA-Update-Mode,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Quota-Notification-Schedule","7/11/2011 2:54:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Quota-Notification-Schedule,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Customer-Feedback-URL","6/30/2014 11:25:03 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Customer-Feedback-URL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Marshalled-Interface","11/9/2005 3:42:32 PM","5/19/2021 4:18:33 PM","CN=Marshalled-Interface,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Galsync-Wlid-Use-Smtp-Primary","6/30/2014 11:26:25 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Galsync-Wlid-Use-Smtp-Primary,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Outbound-Charset","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Outbound-Charset,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Quota-Notification-Style","7/11/2011 2:54:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Quota-Notification-Style,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ms-Exch-Data-Classification-Config","10/23/2019 3:46:55 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Data-Classification-Config,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ACS-Priority","11/9/2005 3:42:30 PM","5/19/2021 4:18:33 PM","CN=ACS-Priority,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Mastered-By","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Mastered-By,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Policy-Salt","6/30/2014 11:24:07 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Policy-Salt,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Gateway-Local-Cred","7/11/2011 2:54:31 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Gateway-Local-Cred,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-RAS-Callback-Number","7/11/2011 2:54:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-RAS-Callback-Number,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Data-Encryption-Policy-BL","10/23/2019 3:47:33 PM","5/19/2021 4:18:36 PM","CN=ms-Exch-Data-Encryption-Policy-BL,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"classSchema","ACS-Resource-Limits","11/9/2005 3:42:37 PM","5/19/2021 4:18:33 PM","CN=ACS-Resource-Limits,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","Max-Pwd-Age","11/9/2005 3:42:32 PM","5/19/2021 4:18:35 PM","CN=Max-Pwd-Age,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Mobile-Remote-Documents-Allowed-Servers","6/30/2014 11:24:09 AM","5/19/2021 4:18:35 PM","CN=ms-Exch-Mobile-Remote-Documents-Allowed-Servers,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-Gateway-Local-Desig","7/11/2011 2:54:31 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-Gateway-Local-Desig,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
"attributeSchema","ms-Exch-RAS-Phone-Number","7/11/2011 2:54:44 PM","5/19/2021 4:18:34 PM","CN=ms-Exch-RAS-Phone-Number,CN=Schema,CN=Configuration,DC=USON,DC=LOCAL"
