LASDCTEST01GUI,KDC Proxy Server service (KPS),Stopped,Manual
LASDCTEST01GUI,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASDCTEST01GUI,Server,Running,Automatic
LASDCTEST01GUI,Workstation,Running,Automatic
LASDCTEST01GUI,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASDCTEST01GUI,TCP/IP NetBIOS Helper,Running,Automatic
LASDCTEST01GUI,Local Session Manager,Running,Automatic
LASDCTEST01GUI,Multimedia Class Scheduler,Stopped,Manual
LASDCTEST01GUI,Windows Firewall,Running,Automatic
LASDCTEST01GUI,Web Deployment Agent Service,Running,Automatic
LASDCTEST01GUI,Distributed Transaction Coordinator,Running,Automatic
LASDCTEST01GUI,Microsoft iSCSI Initiator Service,Stopped,Manual
LASDCTEST01GUI,Windows Installer,Stopped,Manual
LASDCTEST01GUI,Message Queuing,Running,Automatic
LASDCTEST01GUI,Network Access Protection Agent,Stopped,Manual
LASDCTEST01GUI,Network Connectivity Assistant,Stopped,Manual
LASDCTEST01GUI,Netlogon,Running,Automatic
LASDCTEST01GUI,Network Connections,Stopped,Manual
LASDCTEST01GUI,Network List Service,Running,Manual
LASDCTEST01GUI,Net.Tcp Port Sharing Service,Stopped,Disabled
LASDCTEST01GUI,Network Location Awareness,Running,Automatic
LASDCTEST01GUI,Network Store Interface Service,Running,Automatic
LASDCTEST01GUI,OracleRemExecServiceV2,Stopped,Manual
LASDCTEST01GUI,Office Source Engine,Stopped,Manual
LASDCTEST01GUI,Office 64 Source Engine,Stopped,Manual
LASDCTEST01GUI,Performance Counter DLL Host,Stopped,Manual
LASDCTEST01GUI,Performance Logs & Alerts,Stopped,Manual
LASDCTEST01GUI,Plug and Play,Running,Manual
LASDCTEST01GUI,IPsec Policy Agent,Running,Manual
LASDCTEST01GUI,Power,Running,Automatic
LASDCTEST01GUI,Printer Extensions and Notifications,Stopped,Manual
LASDCTEST01GUI,User Profile Service,Running,Automatic
LASDCTEST01GUI,Remote Access Auto Connection Manager,Stopped,Manual
LASDCTEST01GUI,Remote Access Connection Manager,Stopped,Manual
LASDCTEST01GUI,Routing and Remote Access,Stopped,Disabled
LASDCTEST01GUI,Remote Registry,Stopped,Manual
LASDCTEST01GUI,RPC Endpoint Mapper,Running,Automatic
LASDCTEST01GUI,Remote Procedure Call (RPC) Locator,Stopped,Manual
LASDCTEST01GUI,Remote Procedure Call (RPC),Running,Automatic
LASDCTEST01GUI,Resultant Set of Policy Provider,Stopped,Manual
LASDCTEST01GUI,Special Administration Console Helper,Stopped,Manual
LASDCTEST01GUI,Security Accounts Manager,Running,Automatic
LASDCTEST01GUI,Smart Card,Stopped,Disabled
LASDCTEST01GUI,Task Scheduler,Running,Automatic
LASDCTEST01GUI,Smart Card Removal Policy,Stopped,Manual
LASDCTEST01GUI,Secondary Logon,Stopped,Manual
LASDCTEST01GUI,System Event Notification Service,Running,Automatic
LASDCTEST01GUI,Symantec Endpoint Protection,Running,Automatic
LASDCTEST01GUI,Remote Desktop Configuration,Running,Manual
LASDCTEST01GUI,Internet Connection Sharing (ICS),Stopped,Disabled
LASDCTEST01GUI,Shell Hardware Detection,Stopped,Automatic
LASDCTEST01GUI,Symantec Auto-upgrade Agent,Stopped,Manual
LASDCTEST01GUI,Symantec Network Access Control,Stopped,Manual
LASDCTEST01GUI,SNMP Service,Running,Automatic
LASDCTEST01GUI,SNMP Trap,Stopped,Manual
LASDCTEST01GUI,Print Spooler,Running,Automatic
LASDCTEST01GUI,Software Protection,Stopped,Automatic
LASDCTEST01GUI,SSDP Discovery,Stopped,Disabled
LASDCTEST01GUI,Secure Socket Tunneling Protocol Service,Stopped,Manual
LASDCTEST01GUI,Spot Verifier,Stopped,Manual
LASDCTEST01GUI,Microsoft Software Shadow Copy Provider,Stopped,Manual
LASDCTEST01GUI,Superfetch,Stopped,Manual
LASDCTEST01GUI,Telephony,Stopped,Manual
LASDCTEST01GUI,Remote Desktop Services,Running,Manual
LASDCTEST01GUI,Themes,Running,Automatic
LASDCTEST01GUI,Thread Ordering Server,Stopped,Manual
LASDCTEST01GUI,Track-It! Workstation Manager,Running,Automatic
LASDCTEST01GUI,Distributed Link Tracking Client,Running,Automatic
LASDCTEST01GUI,Windows Modules Installer,Stopped,Manual
LASDCTEST01GUI,User Access Logging Service,Running,Automatic
LASDCTEST01GUI,Interactive Services Detection,Stopped,Manual
LASDCTEST01GUI,Remote Desktop Services UserMode Port Redirector,Running,Manual
LASDCTEST01GUI,UPnP Device Host,Stopped,Disabled
LASDCTEST01GUI,Credential Manager,Stopped,Manual
LASDCTEST01GUI,Virtual Disk,Stopped,Manual
LASDCTEST01GUI,VMware Alias Manager and Ticket Service,Running,Automatic
LASDCTEST01GUI,Hyper-V Heartbeat Service,Stopped,Manual
LASDCTEST01GUI,Hyper-V Data Exchange Service,Stopped,Manual
LASDCTEST01GUI,Hyper-V Remote Desktop Virtualization Service,Stopped,Manual
LASDCTEST01GUI,Hyper-V Guest Shutdown Service,Stopped,Manual
LASDCTEST01GUI,Hyper-V Time Synchronization Service,Stopped,Manual
LASDCTEST01GUI,Hyper-V Volume Shadow Copy Requestor,Stopped,Manual
LASDCTEST01GUI,VMware Tools,Running,Automatic
LASDCTEST01GUI,VMware Snapshot Provider,Stopped,Manual
LASDCTEST01GUI,VMware CAF AMQP Communication Service,Stopped,Manual
LASDCTEST01GUI,VMware CAF Management Agent Service,Running,Automatic
LASDCTEST01GUI,Volume Shadow Copy,Stopped,Manual
LASDCTEST01GUI,Windows Time,Running,Manual
LASDCTEST01GUI,World Wide Web Publishing Service,Running,Automatic
LASDCTEST01GUI,Windows Process Activation Service,Running,Manual
LASDCTEST01GUI,Windows Color System,Stopped,Manual
LASDCTEST01GUI,Diagnostic Service Host,Stopped,Manual
LASDCTEST01GUI,Diagnostic System Host,Stopped,Manual
LASDCTEST01GUI,Windows Event Collector,Stopped,Manual
LASDCTEST01GUI,Problem Reports and Solutions Control Panel Support,Stopped,Manual
LASDCTEST01GUI,Windows Error Reporting Service,Stopped,Manual
LASDCTEST01GUI,WinHTTP Web Proxy Auto-Discovery Service,Stopped,Manual
LASDCTEST01GUI,Windows Management Instrumentation,Running,Automatic
LASDCTEST01GUI,Windows Remote Management (WS-Management),Running,Automatic
LASDCTEST01GUI,WMI Performance Adapter,Stopped,Manual
LASDCTEST01GUI,Web Management Service,Running,Automatic
LASDCTEST01GUI,Portable Device Enumerator Service,Stopped,Manual
LASDCTEST01GUI,Windows Store Service (WSService),Stopped,Manual
LASDCTEST01GUI,Windows Update,Stopped,Manual
LASDCTEST01GUI,Windows Driver Foundation - User-mode Driver Framework,Stopped,Manual
MachineName,DisplayName,Status,StartType
LASDCTEST01MT,Application Experience,Stopped,Manual
LASDCTEST01MT,Application Layer Gateway Service,Stopped,Manual
LASDCTEST01MT,Windows All-User Install Agent,Stopped,Manual
LASDCTEST01MT,Application Host Helper Service,Running,Automatic
LASDCTEST01MT,Application Identity,Stopped,Manual
LASDCTEST01MT,Application Information,Running,Manual
LASDCTEST01MT,Application Management,Stopped,Manual
LASDCTEST01MT,ASP.NET State Service,Stopped,Manual
LASDCTEST01MT,Windows Audio Endpoint Builder,Stopped,Manual
LASDCTEST01MT,Windows Audio,Stopped,Manual
LASDCTEST01MT,Base Filtering Engine,Running,Automatic
LASDCTEST01MT,Background Intelligent Transfer Service,Stopped,Manual
LASDCTEST01MT,Background Tasks Infrastructure Service,Running,Automatic
LASDCTEST01MT,Computer Browser,Stopped,Disabled
LASDCTEST01MT,FNBM Centralized Cache Service,Stopped,Manual
LASDCTEST01MT,Certificate Propagation,Running,Manual
LASDCTEST01MT,CreditOne Collections Agent Time Service,Stopped,Manual
LASDCTEST01MT,COM+ System Application,Running,Manual
LASDCTEST01MT,CreditOne.CustomerNotifications.EmailService,Stopped,Manual
LASDCTEST01MT,CreditOne.CustomerNotifications.SMSService,Stopped,Manual
LASDCTEST01MT,CreditOne.LogParser.Service,Stopped,Disabled
LASDCTEST01MT,CreditOneBatchLetterRequestService,Stopped,Manual
LASDCTEST01MT,CreditOne - Email Directory Watcher Service,Stopped,Manual
LASDCTEST01MT,FNBM CreditPull Service,Stopped,Manual
LASDCTEST01MT,Cryptographic Services,Running,Automatic
LASDCTEST01MT,DCOM Server Process Launcher,Running,Automatic
LASDCTEST01MT,Optimize drives,Stopped,Manual
LASDCTEST01MT,Device Association Service,Stopped,Manual
LASDCTEST01MT,Device Install Service,Stopped,Manual
LASDCTEST01MT,DHCP Client,Running,Automatic
LASDCTEST01MT,DNS Client,Running,Automatic
LASDCTEST01MT,Wired AutoConfig,Stopped,Manual
LASDCTEST01MT,Diagnostic Policy Service,Running,Automatic
LASDCTEST01MT,Device Setup Manager,Stopped,Manual
LASDCTEST01MT,Extensible Authentication Protocol,Stopped,Manual
LASDCTEST01MT,Encrypting File System (EFS),Stopped,Manual
LASDCTEST01MT,Windows Event Log,Running,Automatic
LASDCTEST01MT,COM+ Event System,Running,Automatic
LASDCTEST01MT,Function Discovery Provider Host,Stopped,Manual
LASDCTEST01MT,Function Discovery Resource Publication,Stopped,Manual
LASDCTEST01MT,FNBM Outgoing File Watcher Service,Stopped,Manual
LASDCTEST01MT,FNBM Application Import Service,Stopped,Manual
LASDCTEST01MT,FNBM Application Parsing Service,Stopped,Manual
LASDCTEST01MT,FNBM Application Processing Service,Stopped,Manual
LASDCTEST01MT,FNBMCheckRequestService,Stopped,Manual
LASDCTEST01MT,FNBM Data Layer Service,Stopped,Manual
LASDCTEST01MT,FNBM Debit Card Holder File Watcher Service,Stopped,Disabled
LASDCTEST01MT,FNBMFinCenService,Stopped,Manual
LASDCTEST01MT,FNBM Identity Check Service,Stopped,Disabled
LASDCTEST01MT,FNBM IP Fraud Check Service,Stopped,Manual
LASDCTEST01MT,FNBMLPSService,Stopped,Manual
LASDCTEST01MT,FNBMQueueProcessorService,Stopped,Manual
LASDCTEST01MT,Windows Font Cache Service,Running,Automatic
LASDCTEST01MT,Windows Presentation Foundation Font Cache 3.0.0.0,Stopped,Manual
LASDCTEST01MT,FromPPSExchangeFileWatcherService,Stopped,Manual
LASDCTEST01MT,Group Policy Client,Running,Automatic
LASDCTEST01MT,Human Interface Device Access,Stopped,Manual
LASDCTEST01MT,Health Key and Certificate Management,Stopped,Manual
LASDCTEST01MT,IIS Admin Service,Running,Automatic
LASDCTEST01MT,IKE and AuthIP IPsec Keying Modules,Running,Automatic
LASDCTEST01MT,IP Helper,Running,Automatic
LASDCTEST01MT,CNG Key Isolation,Stopped,Manual
LASDCTEST01MT,KDC Proxy Server service (KPS),Stopped,Manual
LASDCTEST01MT,KtmRm for Distributed Transaction Coordinator,Stopped,Manual
LASDCTEST01MT,Server,Running,Automatic
LASDCTEST01MT,Workstation,Running,Automatic
LASDCTEST01MT,Link-Layer Topology Discovery Mapper,Stopped,Manual
LASDCTEST01MT,TCP/IP NetBIOS Helper,Running,Automatic
LASDCTEST01MT,Local Session Manager,Running,Automatic
LASDCTEST01MT,Multimedia Class Scheduler,Stopped,Manual
LASDCTEST01MT,Windows Firewall,Running,Automatic
LASDCTEST01MT,Web Deployment Agent Service,Running,Automatic
LASDCTEST01MT,Distributed Transaction Coordinator,Running,Automatic
LASDCTEST01MT,Microsoft iSCSI Initiator Service,Stopped,Manual
LASDCTEST01MT,Windows Installer,Stopped,Manual
LASDCTEST01MT,Message Queuing,Running,Automatic
LASDCTEST01MT,Network Access Protection Agent,Stopped,Manual
LASDCTEST01MT,Network Connectivity Assistant,Stopped,Manual
LASDCTEST01MT,Netlogon,Running,Automatic
LASDCTEST01MT,Network Connections,Stopped,Manual
LASDCTEST01MT,Network List Service,Running,Manual
LASDCTEST01MT,Net.Tcp Port Sharing Service,Stopped,Disabled
LASDCTEST01MT,Network Location Awareness,Running,Automatic
LASDCTEST01MT,Network Store Interface Service,Running,Automatic
LASDCTEST01MT,OracleMTSRecoveryService,Stopped,Automatic
LASDCTEST01MT,OracleRemExecServiceV2,Stopped,Manual
LASDCTEST01MT,Performance Counter DLL Host,Stopped,Manual
LASDCTEST01MT,Performance Logs & Alerts,Stopped,Manual
LASDCTEST01MT,Plug and Play,Running,Manual
LASDCTEST01MT,IPsec Policy Agent,Running,Manual
LASDCTEST01MT,Power,Running,Automatic
LASDCTEST01MT,Printer Extensions and Notifications,Stopped,Manual
LASDCTEST01MT,User Profile Service,Running,Automatic
LASDCTEST01MT,Remote Access Auto Connection Manager,Stopped,Manual
LASDCTEST01MT,Remote Access Connection Manager,Stopped,Manual
LASDCTEST01MT,Routing and Remote Access,Stopped,Disabled
LASDCTEST01MT,Remote Registry,Stopped,Manual
LASDCTEST01MT,RPC Endpoint Mapper,Running,Automatic
LASDCTEST01MT,Remote Procedure Call (RPC) Locator,Stopped,Manual
LASDCTEST01MT,Remote Procedure Call (RPC),Running,Automatic
LASDCTEST01MT,Resultant Set of Policy Provider,Stopped,Manual
LASDCTEST01MT,Special Administration Console Helper,Stopped,Manual
LASDCTEST01MT,Security Accounts Manager,Running,Automatic
LASDCTEST01MT,Smart Card,Stopped,Disabled
LASDCTEST01MT,Task Scheduler,Running,Automatic
LASDCTEST01MT,Smart Card Removal Policy,Stopped,Manual
LASDCTEST01MT,Secondary Logon,Stopped,Manual
LASDCTEST01MT,System Event Notification Service,Running,Automatic
LASDCTEST01MT,Symantec Endpoint Protection,Running,Automatic
LASDCTEST01MT,Remote Desktop Configuration,Running,Manual
LASDCTEST01MT,Internet Connection Sharing (ICS),Stopped,Disabled
LASDCTEST01MT,Shell Hardware Detection,Stopped,Automatic
LASDCTEST01MT,Symantec Auto-upgrade Agent,Stopped,Manual
LASDCTEST01MT,Symantec Network Access Control,Stopped,Manual
LASDCTEST01MT,SNMP Service,Running,Automatic
LASDCTEST01MT,SNMP Trap,Stopped,Manual
LASDCTEST01MT,Print Spooler,Running,Automatic
LASDCTEST01MT,Software Protection,Stopped,Automatic
LASDCTEST01MT,SSDP Discovery,Stopped,Disabled
LASDCTEST01MT,Secure Socket Tunneling Protocol Service,Stopped,Manual
LASDCTEST01MT,Spot Verifier,Stopped,Manual
LASDCTEST01MT,Microsoft Software Shadow Copy Provider,Stopped,Manual
LASDCTEST01MT,Superfetch,Stopped,Manual
LASDCTEST01MT,Telephony,Stopped,Manual
LASDCTEST01MT,Remote Desktop Services,Running,Manual
LASDCTEST01MT,Themes,Running,Automatic
LASDCTEST01MT,Thread Ordering Server,Stopped,Manual
LASDCTEST01MT,Track-It! Workstation Manager,Running,Automatic
LASDCTEST01MT,Distributed Link Tracking Client,Running,Automatic
LASDCTEST01MT,Windows Modules Installer,Stopped,Manual
LASDCTEST01MT,User Access Logging Service,Running,Automatic
LASDCTEST01MT,Interactive Services Detection,Stopped,Manual
LASDCTEST01MT,Remote Desktop Services UserMode Port Redirector,Running,Manual
LASDCTEST01MT,UPnP Device Host,Stopped,Disabled
LASDCTEST01MT,FNBM Validation Trigger Watcher,Stopped,Manual
LASDCTEST01MT,Credential Manager,Stopped,Manual
LASDCTEST01MT,Virtual Disk,Stopped,Manual
LASDCTEST01MT,VMware Alias Manager and Ticket Service,Running,Automatic
LASDCTEST01MT,Hyper-V Heartbeat Service,Stopped,Manual
LASDCTEST01MT,Hyper-V Data Exchange Service,Stopped,Manual
LASDCTEST01MT,Hyper-V Remote Desktop Virtualization Service,Stopped,Manual
LASDCTEST01MT,Hyper-V Guest Shutdown Service,Stopped,Manual
LASDCTEST01MT,Hyper-V Time Synchronization Service,Stopped,Manual
LASDCTEST01MT,Hyper-V Volume Shadow Copy Requestor,Stopped,Manual
LASDCTEST01MT,VMware Tools,Running,Automatic
LASDCTEST01MT,VMware Snapshot Provider,Stopped,Manual
LASDCTEST01MT,VMware CAF AMQP Communication Service,Stopped,Manual
LASDCTEST01MT,VMware CAF Management Agent Service,Running,Automatic
LASDCTEST01MT,Volume Shadow Copy,Stopped,Manual
LASDCTEST01MT,Windows Time,Running,Manual
LASDCTEST01MT,World Wide Web Publishing Service,Running,Automatic
LASDCTEST01MT,Windows Process Activation Service,Running,Manual
LASDCTEST01MT,Windows Color System,Stopped,Manual
LASDCTEST01MT,Diagnostic Service Host,Stopped,Manual
LASDCTEST01MT,Diagnostic System Host,Stopped,Manual
LASDCTEST01MT,Windows Event Collector,Stopped,Manual
LASDCTEST01MT,Problem Reports and Solutions Control Panel Support,Stopped,Manual
LASDCTEST01MT,Windows Error Reporting Service,Stopped,Manual
LASDCTEST01MT,WinHTTP Web Proxy Auto-Discovery Service,Stopped,Manual
LASDCTEST01MT,Windows Management Instrumentation,Running,Automatic
LASDCTEST01MT,Windows Remote Management (WS-Management),Running,Automatic
LASDCTEST01MT,WMI Performance Adapter,Stopped,Manual
LASDCTEST01MT,Web Management Service,Running,Automatic
LASDCTEST01MT,Portable Device Enumerator Service,Stopped,Manual
LASDCTEST01MT,Windows Store Service (WSService),Stopped,Manual
LASDCTEST01MT,Windows Update,Stopped,Manual
LASDCTEST01MT,Windows Driver Foundation - User-mode Driver Framework,Stopped,Manual
MachineName,DisplayName,Status,StartType
LASDCTEST01WEB,Application Experience,Stopped,Manual
LASDCTEST01WEB,Application Layer Gateway Service,Stopped,Manual
LASDCTEST01WEB,Windows All-User Install Agent,Stopped,Manual
LASDCTEST01WEB,Application Host Helper Service,Running,Automatic
LASDCTEST01WEB,Application Identity,Stopped,Manual
LASDCTEST01WEB,Application Information,Running,Manual
LASDCTEST01WEB,Application Management,Stopped,Manual
LASDCTEST01WEB,ASP.NET State Service,Stopped,Manual
LASDCTEST01WEB,Windows Audio Endpoint Builder,Stopped,Manual
LASDCTEST01WEB,Windows Audio,Stopped,Manual
LASDCTEST01WEB,Base Filtering Engine,Running,Automatic
LASDCTEST01WEB,Background Intelligent Transfer Service,Stopped,Manual
LASDCTEST01WEB,Background Tasks Infrastructure Service,Running,Automatic
LASDCTEST01WEB,Computer Browser,Stopped,Disabled
LASDCTEST01WEB,Certificate Propagation,Running,Manual
LASDCTEST01WEB,COM+ System Application,Running,Manual
LASDCTEST01WEB,Cryptographic Services,Running,Automatic
LASDCTEST01WEB,DCOM Server Process Launcher,Running,Automatic
LASDCTEST01WEB,Optimize drives,Stopped,Manual
LASDCTEST01WEB,Device Association Service,Stopped,Manual
LASDCTEST01WEB,Device Install Service,Stopped,Manual
LASDCTEST01WEB,DHCP Client,Running,Automatic
LASDCTEST01WEB,DNS Client,Running,Automatic
LASDCTEST01WEB,Wired AutoConfig,Stopped,Manual
LASDCTEST01WEB,Diagnostic Policy Service,Running,Automatic
LASDCTEST01WEB,Device Setup Manager,Stopped,Manual
LASDCTEST01WEB,Extensible Authentication Protocol,Stopped,Manual
LASDCTEST01WEB,Encrypting File System (EFS),Stopped,Manual
LASDCTEST01WEB,Windows Event Log,Running,Automatic
LASDCTEST01WEB,COM+ Event System,Running,Automatic
LASDCTEST01WEB,Function Discovery Provider Host,Stopped,Manual
LASDCTEST01WEB,Function Discovery Resource Publication,Stopped,Manual
LASDCTEST01WEB,Windows Font Cache Service,Running,Automatic
LASDCTEST01WEB,Windows Presentation Foundation Font Cache 3.0.0.0,Stopped,Manual
LASDCTEST01WEB,Group Policy Client,Running,Automatic
LASDCTEST01WEB,Human Interface Device Access,Stopped,Manual
